term,lang,count,files,examples
yourself,en,2,_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"By yourself?! | Well... breakfast included, probably. You'll have to sort out the rest yourself"
Zarah,sv,2,Albert_Ghosts.eng.mtf,Zarah lyckades släpa in en soffa åt oss | Varken Zarah eller jag kunde ju sova
AAAAAAAAAAAAAHHHHHHHH,sv,1,_InExperimentHall.eng.mtf,AAAAAAAAAAAAAHHHHHHHH!!!!!!!
AAAAAAAAAAAAAHHHHHHHH,en,1,_InExperimentHall.eng.mtf,AAAAAAAAAAAAAHHHHHHHH!!!!!!!
AAAAAAHHHHHHHH,sv,1,_InExperimentHall.eng.mtf,AAAAAAHHHHHHHH!!!
AAAAAAHHHHHHHH,en,1,_InExperimentHall.eng.mtf,AAAAAAHHHHHHHH!!!
Abstract,en,1,Araki_AfterGhostVisit.eng.mtf,Abstract...
Abstrakt,sv,1,Araki_AfterGhostVisit.eng.mtf,Abstrakt...
accept,en,1,_OnThePhone.eng.mtf,And then he told me that he wouldn't accept the terms of the agreement!
access,sv,1,_CakeParty.eng.mtf,Vi har speciell access imorgon till experimentsalen
access,en,1,_CakeParty.eng.mtf,We have special access to the experiment hall tomorrow
accomplices,en,1,_DetectFactoryBreakIn.eng.mtf,"Your accomplices, so to speak?"
achieved,en,1,_OnThePhone.eng.mtf,I'm just trying to help you understand the magnitude of what I achieved today!
across,en,1,Araki_YouAreMemberNow.eng.mtf,Solve every problem you come across
act,sv,1,_OnThePhone.eng.mtf,Chapter 6 (final act)
Activate,en,1,_InExperimentHall.eng.mtf,Activate the arm
advokat,sv,1,_DetectFactoryBreakIn.eng.mtf,Jag vill kontakta min advokat
affected,en,1,Araki_AfterGhostVisit.eng.mtf,I've been affected by that when I stayed on the internet too long
after,sv,1,_OnThePhone.eng.mtf,Chapter 2 (after dot)
afternoon,en,1,Amanda_Arrival.eng.mtf,Good afternoon
afterwards,en,1,Araki_AfterGhostVisit.eng.mtf,"It usually helps to take it easy afterwards, then it passes"
against,en,1,_ManHunt.eng.mtf,You stand no chance against me
agreement,en,1,_OnThePhone.eng.mtf,And then he told me that he wouldn't accept the terms of the agreement!
ahead,en,1,_OnThePhone.eng.mtf,"But by all means, go ahead"
Aj,sv,1,_DieOnInternet.eng.mtf,Aj
Aktivera,sv,1,_InExperimentHall.eng.mtf,Aktivera armen
Albert,sv,1,Araki_AfterGhostVisit.eng.mtf,Kände du Albert som jobbade här förut?
Albert,en,1,Araki_AfterGhostVisit.eng.mtf,Did you know Albert who used to work here?
Aldrig,sv,1,_OnThePhone.eng.mtf,Aldrig hört namnet
all,sv,1,_OnThePhone.eng.mtf,"Men låt inte mig stoppa dig, för all del"
All,en,1,_OnThePhone.eng.mtf,All-inclusive?
All-inclusive,en,1,_OnThePhone.eng.mtf,All-inclusive?
alla,sv,1,Amanda_TryFindLodge.eng.mtf,"Ja, tack för hjälpen i alla fall"
Alldeles,sv,1,_DetectFactoryBreakIn.eng.mtf,Alldeles själv?!
allihop,sv,1,_CakeParty.eng.mtf,"Jag går nu med, vi ses imorgon Pixie och Ivan och allihop"
allihopa,sv,1,_CakeParty.eng.mtf,Ni får gå hem allihopa
ALLTID,sv,1,_OnThePhone.eng.mtf,"Suck, jag svarar ju ALLTID i det här hemmet"
Allting,sv,1,Albert_Ghosts.eng.mtf,Allting är sammankopplat
Alltså,sv,1,_OnThePhone.eng.mtf,"Alltså, jag har ett antal fler samtal som jag måste ta här ikväll"
along,en,1,Araki_GamblingTonight.eng.mtf,Pixie said you were coming along to the Casino? Pixie
Although,en,1,Albert_Ghosts.eng.mtf,"Although we never sleep here, come to think of it..."
Always,en,1,Amanda_Arrival.eng.mtf,Always raining
ALWAYS,en,1,_OnThePhone.eng.mtf,Sigh... I ALWAYS answer the phone around here
always,en,1,_OnThePhone.eng.mtf,But it's always me who has to answer the phone
AM,en,1,Albert_Ghosts.eng.mtf,Where AM I?!!?!
Am,en,1,_VisionaryDream.eng.mtf,Am I...?
anledningen,sv,1,Araki_AfterGhostVisit.eng.mtf,Vilket är den största anledningen till att vi inte vet mer om deras organisation
Anna,sv,1,_DetectFactoryBreakIn.eng.mtf,Anna
Anna,en,1,_DetectFactoryBreakIn.eng.mtf,Anna
anropa,sv,1,Araki_AfterGhostVisit.eng.mtf,Ja... och sen måste du anropa Slurp() då
anställda,sv,1,_OnThePhone.eng.mtf,Vi på Wellspring bryr oss mycket om våra anställda
antal,sv,1,_OnThePhone.eng.mtf,"Alltså, jag har ett antal fler samtal som jag måste ta här ikväll"
användbart,sv,1,Araki_CasinoNightIsOver.eng.mtf,Tror att det kan bli riktigt användbart för att utforska internet
anybody,en,1,_FoundBackdoor.eng.mtf,"Hello, anybody there?"
anyone,en,1,Amanda_TryFindLodge.eng.mtf,"Perhaps this is a weird question, but do you know anyone named Pixie?"
anyway,en,1,Amanda_TryFindLodge.eng.mtf,"Right, thanks for your help anyway"
apartment,en,1,Araki_AfterGhostVisit.eng.mtf,He lived in an apartment up in Burrows
applied,en,1,_OnThePhone.eng.mtf,You applied for one of our open positions
appreciate,en,1,_OnThePhone.eng.mtf,We'd appreciate if you travel tomorrow
arm,en,1,_InExperimentHall.eng.mtf,Activate the arm
armen,sv,1,_InExperimentHall.eng.mtf,Aktivera armen
Around,en,1,Amanda_PyjamasParty.eng.mtf,Around a corner there
arrows,en,1,Araki_AfterGhostVisit.eng.mtf,"Kleisli arrows, if that rings a bell? Kleisli"
ARRRRRHHHHH,sv,1,_CakeParty.eng.mtf,ARRRRRHHHHH!!!
Asshole,en,1,Amanda_PyjamasParty.eng.mtf,Asshole
assignment,en,1,Araki_GamblingTonight.eng.mtf,Do you have any advice for tonight's assignment?
At,en,1,_OnThePhone.eng.mtf,At Wellspring we care deeply for our employees
Att,sv,1,Araki_AfterGhostVisit.eng.mtf,"Att sova är bra, eller att dricka något sött"
attention,en,1,Araki_AfterGhostVisit.eng.mtf,So I make sure our computers don't draw any attention to themselves
avslutar,sv,1,_OnThePhone.eng.mtf,Om du inte har några fler frågor så tycker jag att vi avslutar mötet här
avtal,sv,1,_OnThePhone.eng.mtf,Och då sa han att han inte kunde gå med på ett sådant avtal!
awesome,en,1,Araki_AfterGhostVisit.eng.mtf,Read an awesome book about functional composition yesterday before going to slee
bakom,sv,1,Amanda_PyjamasParty.eng.mtf,Man går in där bakom ett hörn
basement,en,1,AskAboutFloppyReader.eng.mtf,"Or right, we might have something in the basement"
basically,en,1,Araki_AfterGhostVisit.eng.mtf,We haven't found any loopholes basically
be,sv,1,_InExperimentHall.eng.mtf,Jag måste be dig att sätta dig i en av åskadarstolarna nu
Because,en,1,Araki_AfterGhostVisit.eng.mtf,Because of corruption?
bedrift,sv,1,_OnThePhone.eng.mtf,Jag försöker ju bara få er att förstå vilken bedrift jag uträttat idag!
beep,sv,1,_OnThePhone.eng.mtf,*beep*
beep,en,1,_OnThePhone.eng.mtf,*beep* *
BEGINNING,sv,1,_OnThePhone.eng.mtf,PLAY GAME FROM THE BEGINNING
BEGINNING,en,1,_OnThePhone.eng.mtf,PLAY GAME FROM THE BEGINNING
behind,en,1,Araki_AfterGhostVisit.eng.mtf,It's the damn Ministry that's behind all this
behövs,sv,1,Araki_AfterGhostVisit.eng.mtf,Det behövs drastiska åtgärder
bekant,sv,1,_OnThePhone.eng.mtf,Jo... det låter vagt bekant
berätta,sv,1,_DetectFactoryBreakIn.eng.mtf,"Jaha, berätta mer?"
beskriver,sv,1,Araki_AfterGhostVisit.eng.mtf,Det du beskriver låter som 'corruption'
Best,en,1,_DetectFactoryBreakIn.eng.mtf,"Best if we just let bygones be bygones, right?"
besök,sv,1,_DetectFactoryBreakIn.eng.mtf,"Chefen, vi verkar ha fått besök under natten"
birthday,en,1,_OnThePhone.eng.mtf,It is Sebastian's birthday after all
bit,sv,1,_OnThePhone.eng.mtf,"Du måste resa en bit, vi står för kostnaden såklart"
blev,sv,1,_CakeParty.eng.mtf,"Ja, ursäkta att det blev en sådan röra här Sebastian"
Blinkande,sv,1,Araki_AfterGhostVisit.eng.mtf,"Blinkande saker, som ett skimmer runt sig"
Blinking,en,1,Araki_AfterGhostVisit.eng.mtf,"Blinking things, like a shimmer around them"
blivit,sv,1,_CakeParty.eng.mtf,Hon har blivit lite hysterisk som du märker
bo,sv,1,_OnThePhone.eng.mtf,Hotellet du ska bo på heter DEVOTCHKA
boat,en,1,_OnThePhone.eng.mtf,"You'll be going there by boat, ship #340"
bodde,sv,1,Araki_AfterGhostVisit.eng.mtf,Han bodde i en lägenhet uppe i Burrows
bok,sv,1,Araki_AfterGhostVisit.eng.mtf,Läste en grym bok om funktionell komposition i går när jag skulle sova
book,en,1,Araki_AfterGhostVisit.eng.mtf,Read an awesome book about functional composition yesterday before going to slee
borde,sv,1,Araki_AfterGhostVisit.eng.mtf,Men borde vi inte göra något?!
bort,sv,1,Albert_Ghosts.eng.mtf,Vi fick lov att släpa bort honom
Boss,en,1,_DetectFactoryBreakIn.eng.mtf,"Boss, looks like we had some visitors last night"
boss,en,1,_DetectFactoryBreakIn.eng.mtf,"The boss? Heck yeah, he's cool"
bothering,en,1,Amanda_TryFindLodge.eng.mtf,Please stop bothering me
boy,en,1,_OnThePhone.eng.mtf,Be a good boy and answer the phone
breakfast,en,1,_OnThePhone.eng.mtf,"Well... breakfast included, probably. You'll have to sort out the rest yourself"
breaking,en,1,_DetectFactoryBreakIn.eng.mtf,"Challenge each other, like with breaking in here"
broken,en,1,Araki_AfterGhostVisit.eng.mtf,She seems completely broken!
bryr,sv,1,_OnThePhone.eng.mtf,Vi på Wellspring bryr oss mycket om våra anställda
bryta,sv,1,_DetectFactoryBreakIn.eng.mtf,"Vi ger varandra utmaningar, typ att bryta sig in så här"
buddies,en,1,_DetectFactoryBreakIn.eng.mtf,We're a few buddies...
buggar,sv,1,Araki_YouAreMemberNow.eng.mtf,Många svåra buggar idag
bugs,en,1,Araki_YouAreMemberNow.eng.mtf,Many nasty bugs today
bunch,en,1,_OnThePhone.eng.mtf,"I mean, I have a bunch more calls to make tonight"
burk,sv,1,Amanda_TryFindLodge.eng.mtf,Vill du köpa en burk läsk?
bus,sv,1,_DetectFactoryBreakIn.eng.mtf,Vi gillar att hitta på bus
buy,en,1,Amanda_TryFindLodge.eng.mtf,Do you want to buy a soda?
By,en,1,_DetectFactoryBreakIn.eng.mtf,By yourself?!
bye,en,1,_CakeParty.eng.mtf,"Right, bye then"
bäst,sv,1,_CakeParty.eng.mtf,Ja det är nog bäst
Bäst,sv,1,_OnThePhone.eng.mtf,Bäst att du sover ordentligt då
bästa,sv,1,Araki_CasinoNightIsOver.eng.mtf,"Tänkte väl det, det är det bästa som finns"
Bättre,sv,1,_DetectFactoryBreakIn.eng.mtf,"Bättre att vi drar ett streck över allting, inte sant?"
båt,sv,1,_OnThePhone.eng.mtf,"Jättesnart, jag måste åka båt imorgon bitti"
Båten,sv,1,_OnThePhone.eng.mtf,Båten du ska åka med har nummer 340
båten,sv,1,_OnThePhone.eng.mtf,Jag tänkte på den här båten..?
började,sv,1,Araki_AfterGhostVisit.eng.mtf,"Inte direkt, jag började här efter att han försvann"
börjat,sv,1,Araki_AfterGhostVisit.eng.mtf,"Jaså, du har börjat lära dig om sånt?"
café,en,1,Amanda_PyjamasParty.eng.mtf,"His place is really close by, between the café and the park"
caféet,sv,1,Amanda_PyjamasParty.eng.mtf,"Han bor ju jättenära, mellan caféet och parken"
calls,en,1,_OnThePhone.eng.mtf,"I mean, I have a bunch more calls to make tonight"
cannot,en,1,_ManHunt.eng.mtf,"I have saved Ivan, you cannot get to him"
careful,en,1,Araki_AfterGhostVisit.eng.mtf,Be careful then
casino,en,1,Araki_CasinoNightIsOver.eng.mtf,How did it go at the casino
Casino,en,1,Araki_GamblingTonight.eng.mtf,Pixie said you were coming along to the Casino? Pixie
cat,en,1,Amanda_PyjamasParty.eng.mtf,"He's a cool cat, Felix"
catch,en,1,_OnThePhone.eng.mtf,"Real soon, I gotta catch a ship tomorrow morning"
chairs,en,1,_InExperimentHall.eng.mtf,I must ask you take a seat in one of the spectator chairs now
Challenge,en,1,_DetectFactoryBreakIn.eng.mtf,"Challenge each other, like with breaking in here"
chance,en,1,_ManHunt.eng.mtf,You stand no chance against me
chans,sv,1,Araki_YouAreMemberNow.eng.mtf,Ta varje chans att undersöka hur saker egentligen fungerar
chanslös,sv,1,_ManHunt.eng.mtf,Du är chanslös mot mig
Check,en,1,Araki_CasinoNightIsOver.eng.mtf,Check them out when you're exploring online
click,en,1,_OnThePhone.eng.mtf,*click* *
close,en,1,Amanda_PyjamasParty.eng.mtf,"His place is really close by, between the café and the park"
code,en,1,Araki_YouAreMemberNow.eng.mtf,"Pure spaghetti code, I don't understand how these people can call themselves pro"
coincidence,en,1,_OnThePhone.eng.mtf,"Oh, what a delightful coincidence"
colors,en,1,Araki_AfterGhostVisit.eng.mtf,With different colors
coming,en,1,Araki_GamblingTonight.eng.mtf,Pixie said you were coming along to the Casino? Pixie
completely,en,1,Araki_AfterGhostVisit.eng.mtf,She seems completely broken!
composition,en,1,Araki_AfterGhostVisit.eng.mtf,Read an awesome book about functional composition yesterday before going to slee
computer,en,1,Albert_Ghosts.eng.mtf,You have to do something about her computer
connect,en,1,Araki_AfterGhostVisit.eng.mtf,You need to find something that can connect to other things
Connect,sv,1,Araki_AfterGhostVisit.eng.mtf,Connect() heter funktionen
connected,en,1,Albert_Ghosts.eng.mtf,Everything is connected
connections,en,1,Araki_AfterGhostVisit.eng.mtf,"With many connections, you can reach many other places"
contact,en,1,_DetectFactoryBreakIn.eng.mtf,Should I contact the police?
conversation,en,1,_OnThePhone.eng.mtf,"Unless you have any more questions, I think we can end our little conversation h"
cope,en,1,Araki_YouAreMemberNow.eng.mtf,You have to practice a lot if you're gonna cope with tricky situations out in th
corner,en,1,Amanda_PyjamasParty.eng.mtf,Around a corner there
Corruption,sv,1,Araki_AfterGhostVisit.eng.mtf,Corruption är inte att leka med
Corruption,en,1,Araki_AfterGhostVisit.eng.mtf,Corruption is not to be trifled with
cosy,en,1,_OnThePhone.eng.mtf,I'm sure it's super cosy
Could,en,1,Araki_HackerTrial1.eng.mtf,"Could you help me out a little, I'm having some trouble with the trial...?"
Couldn,en,1,Araki_AfterGhostVisit.eng.mtf,"Couldn't put it down, so I'm a bit tired today"
Couldn't,en,1,Araki_AfterGhostVisit.eng.mtf,"Couldn't put it down, so I'm a bit tired today"
cover,en,1,_OnThePhone.eng.mtf,"You will have to travel a bit. We will cover all travel expenses, of course"
Creepy,en,1,Araki_AfterGhostVisit.eng.mtf,Creepy!
crew,en,1,_DetectFactoryBreakIn.eng.mtf,"Yes, we're a small crew"
customers,en,1,_OnThePhone.eng.mtf,And for our customers!
cute,en,1,Amanda_PyjamasParty.eng.mtf,He's so frickin' cute
Dad,en,1,_OnThePhone.eng.mtf,"Dad, pass me the cake knife please"
dad,en,1,_OnThePhone.eng.mtf,Are you and dad getting a divorce?
Damn,en,1,Araki_AfterGhostVisit.eng.mtf,Damn
dangerous,en,1,_CakeParty.eng.mtf,"We've been over this a thousand times by now, you know exactly how dangerous it "
dator,sv,1,Albert_Ghosts.eng.mtf,Du måste gör något åt hennes dator
day,sv,1,_OnThePhone.eng.mtf,Chapter 1 (first day)
day,en,1,_OnThePhone.eng.mtf,Chapter 1 (first day)
deaf,en,1,_InExperimentHall.eng.mtf,Are you deaf?! Sit down
deal,en,1,_OnThePhone.eng.mtf,"Oh, that sounds like a pretty sweet deal after all"
deeply,en,1,_OnThePhone.eng.mtf,At Wellspring we care deeply for our employees
delar,sv,1,Araki_AfterGhostVisit.eng.mtf,Ministeriet har extremt hög säkerhet kring de delar av internet som leder in i d
delightful,en,1,_OnThePhone.eng.mtf,"Oh, what a delightful coincidence"
departing,en,1,_OnThePhone.eng.mtf,"It'll be departing early tomorrow morning from the harbor, don't be late!"
describing,en,1,Araki_AfterGhostVisit.eng.mtf,What you're describing sounds like 'corruption'
DET,sv,1,Albert_Ghosts.eng.mtf,"SNÄLLA, GÖR DET!"
DEVOTCHKA,sv,1,_OnThePhone.eng.mtf,Hotellet du ska bo på heter DEVOTCHKA
DEVOTCHKA,en,1,_OnThePhone.eng.mtf,The hotel you'll be staying at is called the DEVOTCHKA
didn't,en,1,_OnThePhone.eng.mtf,I'd rather you didn't
different,en,1,Araki_AfterGhostVisit.eng.mtf,With different colors
direkta,sv,1,_OnThePhone.eng.mtf,Ja... som du vet så du har ju inga direkta meriter
disappeared,en,1,Araki_AfterGhostVisit.eng.mtf,"Not really, I started here after he disappeared"
ditt,sv,1,_OnThePhone.eng.mtf,"Hej då, hoppas du får det bra på ditt nya jobb"
divorce,en,1,_OnThePhone.eng.mtf,Are you and dad getting a divorce?
DO,en,1,Albert_Ghosts.eng.mtf,"PLEASE, DO IT!"
dock,sv,1,_OnThePhone.eng.mtf,Det är inte här i staden dock
Doesn,en,1,_DetectFactoryBreakIn.eng.mtf,Doesn't ring a bell
Doesn't,en,1,_DetectFactoryBreakIn.eng.mtf,Doesn't ring a bell
dolda,sv,1,Araki_AfterGhostVisit.eng.mtf,En stor del av mitt jobb är att hålla oss dolda från Ministeriet
DON,en,1,Amanda_CanSellSoda.eng.mtf,I just told you I DON'T want anything!
DON'T,en,1,Amanda_CanSellSoda.eng.mtf,I just told you I DON'T want anything!
Dope,en,1,Amanda_ClubDotGig2.eng.mtf,Dope
dot,sv,1,_OnThePhone.eng.mtf,Chapter 2 (after dot)
dot,en,1,_OnThePhone.eng.mtf,Chapter 2 (after dot)
dra,sv,1,_AfterPyjamas.eng.mtf,"Ska vi dra, pixie?"
drabbats,sv,1,Araki_AfterGhostVisit.eng.mtf,Jag har drabbats av det när jag varit ute på internet för länge
Drastic,en,1,Araki_AfterGhostVisit.eng.mtf,Drastic measures are needed
drastiska,sv,1,Araki_AfterGhostVisit.eng.mtf,Det behövs drastiska åtgärder
draw,en,1,Araki_AfterGhostVisit.eng.mtf,So I make sure our computers don't draw any attention to themselves
dricka,sv,1,Araki_AfterGhostVisit.eng.mtf,"Att sova är bra, eller att dricka något sött"
drinking,en,1,Araki_AfterGhostVisit.eng.mtf,"Sleeping is good, or drinking something sweet"
DU,sv,1,_DetectFactoryBreakIn.eng.mtf,Jag sa VAD GÖR DU HÄR INNE?!!
duktigt,sv,1,_DetectFactoryBreakIn.eng.mtf,Så duktigt
Där,sv,1,_VisionaryDream.eng.mtf,Där är du
early,en,1,_OnThePhone.eng.mtf,"It'll be departing early tomorrow morning from the harbor, don't be late!"
egen,sv,1,_DetectFactoryBreakIn.eng.mtf,För er egen skull
Ehhh,sv,1,_DieOnInternet.eng.mtf,Ehhh...
ehm,sv,1,Amanda_PyjamasParty.eng.mtf,"Jo, ehm..."
either,en,1,_DetectFactoryBreakIn.eng.mtf,There's no reason for either of us to involve the police
employees,en,1,_OnThePhone.eng.mtf,At Wellspring we care deeply for our employees
employment,en,1,_OnThePhone.eng.mtf,"Soda salesman, three months probationary employment"
empty,en,1,Amanda_PyjamasParty.eng.mtf,"What the hell, it's empty!"
energy,en,1,Amanda_AfterPyjamas.eng.mtf,"Sorry, don't have the energy to talk"
enjoy,en,1,_OnThePhone.eng.mtf,We hope you'll enjoy being part of the Wellspring family
ensam,sv,1,_CakeParty.eng.mtf,Jag måste få vara ensam med Ivan
erbjudande,sv,1,_OnThePhone.eng.mtf,Men ett sånt här erbjudande kommer inte varje dag!
erbjudandet,sv,1,_OnThePhone.eng.mtf,Men till saken... är ni intresserad av det här erbjudandet?
evening,en,1,Amanda_Arrival.eng.mtf,Good evening
everyone,en,1,_CakeParty.eng.mtf,"I'm leaving now, see you tomorrow, Pixie and Ivan and everyone"
exciting,en,1,Araki_AfterGhostVisit.eng.mtf,Sounds exciting
expenses,en,1,_OnThePhone.eng.mtf,"You will have to travel a bit. We will cover all travel expenses, of course"
Experimentet,sv,1,_CakeParty.eng.mtf,Experimentet är imorgon på ministeriet
experimentet,sv,1,_CakeParty.eng.mtf,Möt mig och Petra i Ministeriets lobby imorgon på morgonen så kan vi gå tillsamm
experimentsalen,sv,1,_CakeParty.eng.mtf,Vi har speciell access imorgon till experimentsalen
explore,en,1,Araki_AfterGhostVisit.eng.mtf,I think I need to try to explore the internet
extremely,en,1,Araki_AfterGhostVisit.eng.mtf,The Ministry has extremely high security around the parts of the internet that l
extremt,sv,1,Araki_AfterGhostVisit.eng.mtf,Ministeriet har extremt hög säkerhet kring de delar av internet som leder in i d
