term,lang,count,files,examples
hear,en,3,Babcia_GotIntoRoom.eng.mtf;Bob_CanSellSoda.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf,Good to hear | Glad to hear it | Good to hear
heard,en,3,Babcia_TryFindLodge.eng.mtf;CityHallGuard_Arrival.eng.mtf,Never heard the name | Surely you've heard of him? | I thought I heard something outside...
heart,en,3,Dorian_AfterStalking.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"The answer is in your heart, the battle is not yet lost | It's the only way to win her heart | But with a good heart..."
helst,sv,3,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;DancingBeauty.eng.mtf,"Nej, våra gäster kan komma när som helst | Får vem som helst gå och besöka de här datorministerierna? | Det kommer bli hur jävla grymt som helst!!!"
Here,en,3,Babcia_Arrival.eng.mtf;Babcia_FirstDay.eng.mtf,Here's your key | Here you are | Here's the key
hittade,sv,3,Babcia_FirstDay.eng.mtf,Ah! Jag hittade inte hotellet | Förresten... jag hittade en diskett uppe i korridoren | Du hittade mannen eller?
hjälpen,sv,3,Babcia_FirstDay.eng.mtf;Bob_TryFindLodge.eng.mtf,"Tack för hjälpen! | Tack för hjälpen! | Ja... jag ska väl dra vidare, tack för hjälpen i alla fall"
Hmph,sv,3,Babcia_AfterStalking.eng.mtf;Babcia_DoorFixed.eng.mtf;Bower_AfterStalking.eng.mtf,"Hmph | Hmph, fan då | Hmph"
Hmph,en,3,Babcia_AfterStalking.eng.mtf;Babcia_DoorFixed.eng.mtf;Bower_AfterStalking.eng.mtf,"Hmph | Hmph, damn | Hmph"
How's,en,3,Babcia_CanSellSoda.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bouncer_Arrival.eng.mtf,How's it going? | How's the photography coming along? | How's things?
huset,sv,3,Babcia_DoorProblems.eng.mtf;Chuck_Arrival.eng.mtf,"Det händer ibland, vi har lite problem med det tekniska här i huset just nu | Det händer då och då här i huset, vi har lite problem med det tekniska | Du får en på huset"
höra,sv,3,Bob_CanSellSoda.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf,Härligt att höra | Oj det var ovanligt att höra | Trevligt att höra
idé,sv,3,Babcia_FirstDay.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Dorian_Arrival.eng.mtf,"Ja, bra idé! | Smart idé | Tror du att det kan vara en bra idé?"
Ingenting,sv,3,Bower_CanSellSoda.eng.mtf;Dorian_Arrival.eng.mtf,Ingenting. Adjö. | Ingenting är gratis | Ingenting är enkelt
inne,sv,3,Babcia_Arrival.eng.mtf;Babcia_DoorProblems.eng.mtf;DancingBeauty.eng.mtf,Gå förbi den stora trappan här och ta sedan vänster inne i matsalen | Det står ett badkar där inne och det är inte så mysigt direkt... | Kl sex här inne? Jo men det funkar
inside,en,3,Bob_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,I have this weird feeling inside | Minors aren't allowed inside | But inside it may be a total mess...
jaha,sv,3,Babcia_FirstDay.eng.mtf;Chuck_Arrival.eng.mtf,"Öh... jaha! | Ah, jaha | Aha, jaha nu förstår jag. Visst!"
Javisst,sv,3,Babcia_DoorFixed.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_Arrival.eng.mtf,"Javisst, den ska nog fungera utan större risk nu | Javisst, här är jag! | Javisst"
Jepp,sv,3,Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;CasinoBartender_Arrival.eng.mtf,"Jepp! | Jepp! | Jepp, nu ska vi se var jag har mitt kort..."
jobbet,sv,3,Babcia_CanSellSoda.eng.mtf;CasinoGuard1_Arrival.eng.mtf;DancingBeauty.eng.mtf,"Grrrrhh, hur ska jag lyckas med det här jobbet..? | Ursäkta, jag är på väg till jobbet | Jag kommer direkt från jobbet tror jag"
Jodå,sv,3,Babcia_Arrival.eng.mtf;Bouncer_Arrival.eng.mtf;Bower_GamblingTonight.eng.mtf,"Jodå. Men det här är en depositionsavgift i händelse av förstörda föremål | Va? Jodå! | Jodå, jag hade det rätt trevligt här"
jättegod,sv,3,Bernd_CanSellSoda.eng.mtf;Bob_CanSellSoda.eng.mtf;DancingBeauty.eng.mtf,"Nej men den är jättegod, jag lovar | Den är jättegod | Den är ju jättegod!"
konstigt,sv,3,Babcia_AfterGhostVisit.eng.mtf;Babcia_DoorProblems.eng.mtf;DancingBeauty.eng.mtf,"Först tyckte jag att det var lite konstigt men det växer på mig | Det verkar som att det är något konstigt med dörren till mitt rum... | OK, konstigt att jag inte lagt märke till dig förut, eller hur?!"
Kreditkortet,sv,3,Babcia_Arrival.eng.mtf;CasinoBartender_Arrival.eng.mtf,Kreditkortet sa jag... | Kreditkortet tack | Kreditkortet sa jag...
Känner,sv,3,Babcia_AfterStalking.eng.mtf;Bob_CanSellSoda.eng.mtf;BreakInPetra.eng.mtf,Känner du till något om det här 'datorministeriet' här i staden? | Känner jag dig? | Känner du inte igen mig?
kär,sv,3,Bob_AfterStalking.eng.mtf;Dorian_CakeParty.eng.mtf,Du kanske är kär? | Är du kär? | Är du kär i någon?
Longson,en,3,CityHallGuard_Arrival.eng.mtf,George Longson | Mr Longson? Longson | Mr Longson? Longson
lovely,en,3,Bernd_FirstDay.eng.mtf;Bouncer_AfterStalking.eng.mtf;CasinoBartender_Arrival.eng.mtf,"Oh, there are so many lovely things here | Yes, it's lovely there | Margarita... what a lovely name for a cocktail"
luck,en,3,Bob_WellspringContact.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf,"Good luck | I wish you luck, my friend | Best of luck, see you soon"
Lycka,sv,3,Bob_WellspringContact.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf,"Lycka till | Lycka till min vän | Lycka till, vi ses snart igen"
Läget,sv,3,Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf,Läget? | Läget? | Läget?
Låter,sv,3,Babcia_AfterStalking.eng.mtf;Bob_WellspringContact.eng.mtf;DancingBeauty.eng.mtf,Låter jobbigt | Låter skönt... | Låter det bra?
mad,en,3,Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Dorian_AfterStalking.eng.mtf,"Oh, I think I'm going mad with this music | I must be going mad, what am I gonna do?! | This girl got mad at me"
meningen,sv,3,Babcia_CanSellSoda.eng.mtf;Bob_Arrival.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Förlåt, det var inte meningen att vara till besvär | Ursäkta, det var inte meningen att störa | Förlåt, det var inte meningen"
middag,sv,3,Bernd_FirstDay.eng.mtf;Bower_Arrival.eng.mtf;Bower_CanSellSoda.eng.mtf,God middag | God middag | Fan också. God middag.
mines,en,3,Bob_TryFindLodge.eng.mtf;DancingBeauty.eng.mtf,"Yeah, she was at the party in the mines | It's at a place called Club Dot, out by the mines | The mines?"
Ministeriet,sv,3,Babcia_AfterStalking.eng.mtf;Bower_AfterStalking.eng.mtf,Pratar ständigt om hur farligt Ministeriet är | Ministeriet har definitivt sina sidor | Jobbar du på Ministeriet?
ministry,en,3,Babcia_AfterStalking.eng.mtf;Bouncer_AfterStalking.eng.mtf,Do you know anything about this 'computer ministry' here in the city? | Do you work for the ministry? | I know next to nothing about the ministry
Ministry,en,3,Babcia_AfterStalking.eng.mtf;Bower_AfterStalking.eng.mtf,He's always talking about how dangerous the Ministry is | Ministry control definitely has downsides | Do you work at the Ministry?
mostly,en,3,Babcia_Arrival.eng.mtf;Bernd_FirstDay.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"I mostly work my ass off here at the hotel | I think it's mostly just dirty | Dunno, mostly hanging around I guess"
människor,sv,3,Babcia_AfterStalking.eng.mtf;Babcia_CanSellSoda.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"De gillar väl känslan av att kontrollera oss vanliga hederliga människor | Eller baren i centrum, där är det väl fullt av törstiga människor??! | Har du tänkt på hur datorprograms skönhet liknar hur vi ser på människor?"
Måste,sv,3,Babcia_FirstDay.eng.mtf;DancingBeauty.eng.mtf,"Måste dra nu, hej då! | Måste jobba imorgon | Måste nog dra hem nu"
namnet,sv,3,Babcia_AfterGhostVisit.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_TryFindLodge.eng.mtf,Vi lämnar inte ut namnet på våra gäster | Hur var namnet? | Aldrig hört namnet
natten,sv,3,Babcia_AfterGhostVisit.eng.mtf;Dorian_CakeParty.eng.mtf,Ni låser dörrarna på hotellet ordentligt under natten väl? | Jag blev väckt mitt i natten av att någon var på mitt rum | Var är min fyr i natten?
need,en,3,Babcia_AfterStalking.eng.mtf;Bernd_FirstDay.eng.mtf,"We actually need some order here in the city | Yes, you need to take time to do what you enjoy sometimes too | You need to look closer, my friend"
nere,sv,3,Babcia_DoorProblems.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_CanSellSoda.eng.mtf,Du kan vänta här nere så länge om du vill | Du har väl suttit här nere ett bra tag? | Jag har sett en riktigt häftig fågel nere i hamnen
noga,sv,3,Babcia_Arrival.eng.mtf;Babcia_FirstDay.eng.mtf,Jag vet inte så noga | Jag vet inte så noga | Vet inte så noga
nr,sv,3,Babcia_Arrival.eng.mtf;Babcia_FirstDay.eng.mtf,Rum nr 1 | Du har rum nr 1 | Ni har rum nr 1
Nu,sv,3,Babcia_DoorFixed.eng.mtf;BustedAtLongsons.eng.mtf;Dorian_CakeParty.eng.mtf,Nu borde Hank vara klar med dörren | Nu har jag dig! | Nu får du fan lugna ner dig Dorian
nyss,sv,3,Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;Bob_WellspringContact.eng.mtf,"Jag vet inte vad som hände mig alldeles nyss, jag är chockad!!! | Det var visst en man här nyss. Han sökte dig. | Var där nyss, det är mitt favoritställe att hänga på under dagen"
Nähä,sv,3,Babcia_AfterGhostVisit.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf,"Nähä? | Nähä, jag förstår | Nähä... synd"
once,en,3,Bernd_FirstDay.eng.mtf;Dorian_AfterStalking.eng.mtf,"Yes, once | You must find her once again | You have to begin at once, where is she?"
only,en,3,Babcia_Arrival.eng.mtf;Bernd_CanSellSoda.eng.mtf;Dorian_AfterStalking.eng.mtf,We only accept cards | I only sell soda | It's the only way to win her heart
order,en,3,Babcia_AfterStalking.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_FirstDay.eng.mtf,"We actually need some order here in the city | Yes, everything should be in order now | A 'thank you' would be in order"
ordna,sv,3,Babcia_Arrival.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_FirstDay.eng.mtf,"Jo det kan vi nog ordna | Jag ringer en låssmed sen som får komma och ordna med det där | Nej, nu måste jag ordna lite med andra grejer"
park,en,3,Bouncer_AfterStalking.eng.mtf,"In the park? | The park is a great place to get away from the bustle and stress of the city, ha | I love the park"
Plaza,sv,3,Bob_WellspringContact.eng.mtf;Bouncer_Arrival.eng.mtf;Chuck_Arrival.eng.mtf,"Borta vid Plaza | Bästa hänget i stan, ligger på Plaza | Plaza"
Plaza,en,3,Bob_WellspringContact.eng.mtf;Bouncer_Arrival.eng.mtf;Chuck_Arrival.eng.mtf,"By the Plaza | Best hangout in town, it's at the Plaza | The Plaza"
Please,en,3,BreakInPetra.eng.mtf;CasinoBartender_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf,"Please leave | Please, is there any way I could pay later? | Please vacate the stairway"
problems,en,3,Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Dorian_AfterStalking.eng.mtf,Any problems | Any problems? | Worldly problems are not my domain
questions,en,3,Babcia_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf,Any questions? | Do you have any more questions? | What's with all the questions?
Really,en,3,Bob_WellspringContact.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf,Really?! Where's that? | Really? | Really? Cool!
remember,en,3,Babcia_Arrival.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf,"I don't remember, I'm too old for that sort of thing | I don't remember exactly... | Don't remember"
rummet,sv,3,Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf,Det finns ingen möjlighet att skriva upp det på rummet eller så? | Ordningsföreskrifterna finns att läsa på rummet. | Gå och ta ett glas på rummet
saker,sv,3,Babcia_AfterStalking.eng.mtf;Bernd_FirstDay.eng.mtf;Bouncer_AfterStalking.eng.mtf,"De verkar hålla på med en del tvivelaktiga saker eller..? | Å, det finns så mycket vackra saker här | Han går runt med en apparat och grejar med saker"
salesman,en,3,Babcia_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;DancingBeauty.eng.mtf,"You're not really selling it, my salesman friend | I'm a soda salesman, but I haven't started working yet | Kinda, but I'm working as a salesman to afford paint and canvases and stuff"
sedan,sv,3,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;DancingBeauty.eng.mtf,"Har rustat upp det ordentligt sedan dess | Gå förbi den stora trappan här och ta sedan vänster inne i matsalen | Ja, jag kom hit för några dagar sedan"
seen,en,3,Bower_AfterStalking.eng.mtf;DancingBeauty.eng.mtf,"I think I've seen you there | I've seen you several times before, actually | I think I've, like, never seen you before!"
selling,en,3,Babcia_CanSellSoda.eng.mtf;Bob_CanSellSoda.eng.mtf,"You're not really selling it, my salesman friend | I'm not doing too well at selling soda | I'm selling soda!"
shoe,en,3,Babcia_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf,"Yes, maybe that's an idea. I'll go to the shoe store and shop around | Mm... OK. So is there a shoe store in this town? | She works at the shoe store, right?"
show,en,3,Bob_ClubDotGig1.eng.mtf;Bob_TryFindLodge.eng.mtf;DancingBeauty.eng.mtf,"Damn, I'm so psyched for the show tonight! | You were at the show at Club Dot, right? | ...but hey! We're going to see a show tomorrow. Wanna come along? ……"
självklart,sv,3,Bouncer_Arrival.eng.mtf;CasinoGuard2_Arrival.eng.mtf,"Ja, självklart! | Eh, ja självklart | Det är väl ganska självklart, stora risker för fusk"
skönhet,sv,3,Dorian_YouAreMemberNow.eng.mtf,Har du tänkt på hur datorprograms skönhet liknar hur vi ser på människor? | En människa har både yttre och inre skönhet | Både inre och yttre skönhet
slags,sv,3,Babcia_AfterStalking.eng.mtf;Babcia_CanSellSoda.eng.mtf,Någon slags galning som gillar att hålla låda | Läsk? Är det någon slags sockerdricka? | Är det här någon slags fars?
Sluta,sv,3,Babcia_CanSellSoda.eng.mtf;Bower_AfterStalking.eng.mtf,Sluta fråga nu | Sluta snoka runt grabben | Sluta stör mig
sort,en,3,Babcia_Arrival.eng.mtf;Bob_Arrival.eng.mtf;Dorian_AfterStalking.eng.mtf,"I don't remember, I'm too old for that sort of thing | You're a carefree sort, aren't you | Well, sort of"
sort,sv,3,Bernd_CanSellSoda.eng.mtf;Bob_CanSellSoda.eng.mtf;DancingBeauty.eng.mtf,Jag vet inte vad det är för sort men den är mycket vacker | Vilken sort är det? | Läsk? Jag älskar läsk! Vilken sort?
Sounds,en,3,Babcia_AfterStalking.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_WellspringContact.eng.mtf,Sounds like a drag | Sounds like a good time | Sounds relaxing...
sova,sv,3,Babcia_DoorFixed.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_Arrival.eng.mtf,"Vi har inga extranycklar, du får sova på soffan | Som sagt, du måste verkligen sova! | Jag måste gå och sova snart"
store,en,3,Babcia_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf,"Yes, maybe that's an idea. I'll go to the shoe store and shop around | Mm... OK. So is there a shoe store in this town? | She works at the shoe store, right?"
Sugen,sv,3,Bob_CanSellSoda.eng.mtf;Bouncer_Arrival.eng.mtf,Sugen på mer läsk? | Sugen på en läsk? | Sugen på en läsk?
svårt,sv,3,Bob_TryFindLodge.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;DancingBeauty.eng.mtf,"Ok, då blir det svårt | Ja... det är svårt | Det är ju jävligt svårt att försörja sig på måleriet innan man är känd"
säker,sv,3,Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Dorian_CakeParty.eng.mtf,"Men jag är helt säker på att jag inte jobbar där | Jo, jag är ganska säker på det | Är du säker?"
såna,sv,3,Babcia_AfterStalking.eng.mtf,"Jag gillar inte såna där ungtuppar som ska springa runt och rädda världen | Ja, håll dig borta från såna fjantar | Inte såna här fjantar"
Ta,sv,3,Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;BustedAtLongsons.eng.mtf,"Ta dig i kragen, unge man | Ta något stärkande i minibaren sen bara | Ta fast honom"
tag,sv,3,Babcia_Ghosts.eng.mtf;Bernd_CanSellSoda.eng.mtf;DancingBeauty.eng.mtf,"Du har väl suttit här nere ett bra tag? | Guten tag Sebastian | Njae, jag har bott här ett tag"
tappat,sv,3,Babcia_Arrival.eng.mtf;CasinoBartender_Arrival.eng.mtf,"Hmm, jag tror att jag måste ha tappat det... | Ehm, jag verkar ha tappat bort min nyckel... | Hmm, jag tror att jag måste ha tappat det..."
tar,sv,3,Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf,"Eh, tar ni kort? | Vi tar endast kort | Det är mycket nu, jag tar det sen"
than,en,3,Babcia_AfterStalking.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Dorian_Arrival.eng.mtf,There aren't any nicer ones than that? | We've got more slot machines than you can count | Nothing is more important than my art
That'll,en,3,Babcia_Arrival.eng.mtf;CasinoBartender_Arrival.eng.mtf;DancingBeauty.eng.mtf,"That'll be 499 kronor | That'll be $10 10 | Six o'clock, here? That'll do"
There's,en,3,Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"There's a lot going on right now, I'll handle it later | There's a bathtub and it's not very comfortable... | There's both outer and inner beauty to a person"
there's,en,3,Babcia_DoorProblems.eng.mtf;Bernd_Arrival.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"OK, there's probably a problem with your door | Hello, there's a new face | Say there's this very beautiful person... who's very mean"
They,en,3,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf,"They are open all hours | They like snooping around, I can tell you that much | They seem to be up to some questionable things, right?"
thinking,en,3,Bob_TryFindLodge.eng.mtf;Dorian_Arrival.eng.mtf,"I was thinking... my friend is looking for someone | I've been thinking about these love poems | Yes, but I was thinking of something..."
tired,en,3,Babcia_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;DancingBeauty.eng.mtf,"I'm so tired of this bull! | I gotta go get some rest now. I'm super tired! | I'm a bit tired, don't know if I have the energy"
titta,sv,3,Bernd_FirstDay.eng.mtf;Bouncer_AfterStalking.eng.mtf;DancingBeauty.eng.mtf,Du måste titta noggrannare min vän | Jag brukar sitta och titta på honom när han jobbar | Om du vill kan jag titta förbi här så kan vi gå tillsammans?
tjej,sv,3,Babcia_TryFindLodge.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf,Vet du något om en tjej som heter Pixie? | Det är en tjej som blivit arg på mig | Hur ska jag göra om jag vill få en tjej intresserad av mig?
tog,sv,3,Babcia_AfterGhostVisit.eng.mtf;Babcia_FirstDay.eng.mtf;Bob_Arrival.eng.mtf,"En man tog sig in på mitt hotellrum | Vart var det han tog vägen sa du? | Ja, tog flera dagar"
tomorrow,en,3,Bernd_Arrival.eng.mtf;DancingBeauty.eng.mtf,Can we talk tomorrow? | Got work tomorrow | ...but hey! We're going to see a show tomorrow. Wanna come along? ……
trevligt,sv,3,Bernd_FirstDay.eng.mtf;Bower_GamblingTonight.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf,"Sebastian, det var mycket trevligt att prata med dig | Jodå, jag hade det rätt trevligt här | Men hoppas att ni får det trevligt"
tried,en,3,Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf,"Believe me, I've tried | When I tried to enter my room I ended up in the bathroom!!! | Yeah, I've already tried that..."
trodde,sv,3,Babcia_Arrival.eng.mtf;Bower_GamblingTonight.eng.mtf,"Jag trodde allt var betalat av mitt företag? | Ja det var det jag trodde, ville bara dubbelkolla | Spelar, vad trodde du?"
