term,lang,count,files,examples
fulkod,sv,1,Hank_OldStuffAboutHackingDevice.eng.mtf,"Så jävla mycket fulkod i väggarna där inne, det är ju pinsamt"
Fulkod,sv,1,Hank_OldStuffAboutHackingDevice.eng.mtf,Fulkod?
full,sv,1,Felix_DiscoBall.eng.mtf,Jag blir så full på öl har jag märkt
fullständig,sv,1,GetToKnowDorian.eng.mtf,Mitt skapande kräver fullständig närvaro
Function,en,1,Hank_FirstLecture.eng.mtf,Function...?
fundera,sv,1,Fib_Arrival.eng.mtf,"Det är ganska skönt, man har tid att fundera på livet och så"
funds,en,1,George_GamblingTonight.eng.mtf,"But then of course you need funds, capital to invest"
Funktion,sv,1,Hank_FirstLecture.eng.mtf,Funktion..?
funktioner,sv,1,Hank_SecondLecture.eng.mtf,Man använder det för att skapa funktioner som inte ger tillbaka ett svar
funky,en,1,Harry_TryFindLodge.eng.mtf,It kinda smells funky in here
Funny,en,1,Hank_CanSellSoda.eng.mtf,Funny
further,en,1,Felix_PyjamasParty.eng.mtf,Try not to screw it up any further
Fy,sv,1,Hank_FixTheDoor.eng.mtf,Fy fan va det ska krångla då
färdig,sv,1,Hank_CanSellSoda.eng.mtf,Har du skojat färdig eller var det något annat?
färgen,sv,1,Hank_FirstLecture.eng.mtf,Varje gång koden körs så kommer färgen att bli annorlunda
fäst,sv,1,Hank_FirstLecture.eng.mtf,Det är ingen vits att bli för fäst vid sin kod
fågel,sv,1,Hank_SecondLecture.eng.mtf,Mitt ljud lät ju som en fågel
fåglar,sv,1,GetToKnowHankSnippet.eng.mtf,"Jo, jag har sett mycket fina fåglar här nära hamnen"
Fölåt,sv,1,Gunnar_LookForModifier.eng.mtf,Fölåt
förbannat,sv,1,Felix_DiscoBall.eng.mtf,Så förbannat trött
förbättra,sv,1,Elsa_Arrival.eng.mtf,Eh... jag försöker förbättra säkerheten här i huset
föremålen,sv,1,Hank_FirstLecture.eng.mtf,Nästa steg är att förstå hur du kan skriva din egen kod inuti föremålen
föremålet,sv,1,Hank_FirstLecture.eng.mtf,Och sen får du se koden som det föremålet innehåller
företaget,sv,1,Gunnar_FirstDay.eng.mtf,"Wellspring, företaget"
förhäva,sv,1,Harry_TryFindLodge.eng.mtf,"Vissa ska alltid förhäva sig, jag säger då det..."
förklarade,sv,1,Felix_AfterGhostVisit.eng.mtf,"Hur fan det nu kunde gå till, han förklarade inte detaljerna"
förkyld,sv,1,Felix_PyjamasParty.eng.mtf,Jag är lite förkyld men annars är det bra
förmodligen,sv,1,Hank_FirstDay.eng.mtf,"Men du vill förmodligen till Ponty, det är nog det mest populära här i stan"
förra,sv,1,Hank_FixTheDoor.eng.mtf,"Va, den fixade jag ju förra veckan!"
förrgår,sv,1,Harry_TryFindLodge.eng.mtf,"Jo, vi träffades i förrgår"
förrutom,sv,1,Felix_AfterStalking.eng.mtf,"Mm, förrutom det här med Pixie då"
förskräckligt,sv,1,Gunnar_FirstDay.eng.mtf,"Ja, förskräckligt"
Först,sv,1,Hank_FirstLecture.eng.mtf,Först SetColor
förste,sv,1,Hank_FirstDay.eng.mtf,"Haha, du är inte den förste att säga det"
Förstår,sv,1,Hank_SecondLecture.eng.mtf,Förstår du?
Förstör,sv,1,Felix_AfterStalking.eng.mtf,Förstör hela stadsbilden säger min morsa
förstört,sv,1,Gunnar_FirstDay.eng.mtf,Allt är förstört
försäljare,sv,1,Gunnar_LookForModifier.eng.mtf,Jag är inte här i rollen som försäljare
försäljningen,sv,1,GetInvitedToYouShouldTryToo.eng.mtf,Det är det här med försäljningen
Försöker,sv,1,Hank_OldStuffAboutHackingDevice.eng.mtf,Försöker sälja läsk...
förvirrad,sv,1,Hank_AfterStalking.eng.mtf,"Ok, jag blir riktigt förvirrad av det här"
förvåna,sv,1,Hank_FirstLecture.eng.mtf,Men skulle inte förvåna mig om det finns saker i dem som man inte får se
förvånar,sv,1,Hank_AfterStalking.eng.mtf,"Ja, det förvånar mig inte i den här staden"
föräldrar,sv,1,Emma_PyjamasParty.eng.mtf,Mina föräldrar har typ asdålig smak
gamble,en,1,George_GamblingTonight.eng.mtf,The kind who gamble all their money away
gammal,sv,1,Felix_AfterPyjamas.eng.mtf,En gammal sur gubbe som alla fjäskar för
Gammalt,sv,1,Hank_Arrival.eng.mtf,"Gammalt hus, och så vidare..."
gander,en,1,Hank_FirstLecture.eng.mtf,Have a gander
gang,en,1,Felix_YouAreMemberNow.eng.mtf,So you're part of the gang now huh?
garbage,en,1,Hank_FirstLecture.eng.mtf,If you access the code you'll see it's just a bunch of garbage
gardening,en,1,Fib_AfterStalking.eng.mtf,Do you have any regular gardening tools then?
gardens,en,1,Fib_AfterStalking.eng.mtf,Do you take care of all the gardens in Dorisburg? Dorisburg
gastar,sv,1,Hank_AfterGhostVisit.eng.mtf,"Ja, eller gastar eller vad du nu vill kalla dem"
gav,sv,1,Gunnar_LookForModifier.eng.mtf,En vän gav mig din adress
gave,en,1,Gunnar_LookForModifier.eng.mtf,A friend gave me your address
Ge,sv,1,Gunnar_LookForModifier.eng.mtf,Ge dig iväg
gear,en,1,Frank_ClubDotGig1.eng.mtf,"Someone's been messing with my gear, this fucking sucks"
geezer,en,1,Felix_AfterPyjamas.eng.mtf,A grumpy old geezer who everybody sucks up to
genomskinlig,sv,1,Felix_AfterGhostVisit.eng.mtf,Han var nästan genomskinlig
gentle,en,1,Hank_AfterStalking.eng.mtf,You still want a lesson in the gentle art of programming?
George,sv,1,George_InvestigateMayor.eng.mtf,Är det du som är George?
George,en,1,George_InvestigateMayor.eng.mtf,Are you George?
geraniums,en,1,GetToKnowFib.eng.mtf,"Yes, it's perfect for my geraniums at least"
gett,sv,1,Elsa_AfterStalking.eng.mtf,"De har gett sig själva mycket makt, det är ett som är säkert"
Getting,en,1,Felix_AfterPyjamas.eng.mtf,Getting some more relaxed vibes from you today
GetUser,sv,1,Hank_SecondLecture.eng.mtf,En viktig detalj är funktionen GetUser()
GetUser,en,1,Hank_SecondLecture.eng.mtf,One important detail is the function GetUser()
GHGHH,sv,1,Frank_ClubDotGig1.eng.mtf,%&8&%GHGHH
GHGHH,en,1,Frank_ClubDotGig1.eng.mtf,%&8&%GHGHH
Gift,sv,1,Frank_HackerTrial1.eng.mtf,Gift?
gift,sv,1,Frank_HackerTrial1.eng.mtf,"Wellspring är inte gift, de är en fantastisk produkt!"
giftet,sv,1,Frank_HackerTrial1.eng.mtf,Du borde akta dig för det där giftet
gig,sv,1,Felix_DiscoBall.eng.mtf,"Alltså det är olika, jag fick mitt gig där av en slump"
Gimme,en,1,Hank_FirstLecture.eng.mtf,Gimme the cube for a sec and I'll show you something
gimme,en,1,Hank_FixTheDoor.eng.mtf,"Come on, gimme a break"
gimmick,en,1,Hank_FirstLecture.eng.mtf,An amusing gimmick
girl's,en,1,Felix_DidYouSteaTheFiles.eng.mtf,Are you going to that Petra girl's place tonight?
gissning,sv,1,GetToKnowHankSnippet.eng.mtf,En ren gissning
gist,en,1,Hank_SecondLecture.eng.mtf,As long as you get the gist of it
gives,en,1,Fib_Arrival.eng.mtf,"It's pretty nice, gives you time to contemplate life and things"
Givetvis,sv,1,George_GamblingTonight.eng.mtf,Givetvis
Glad,sv,1,Gunnar_CanSellSoda.eng.mtf,Glad för burken?
glida,sv,1,Felix_AfterStalking.eng.mtf,"Du borde glida förbi hemma hos mig någon kväll, jag har fest typ jämt"
glimpse,en,1,Felix_AfterGhostVisit.eng.mtf,"No, I don't think anyone even caught a glimpse of her"
glömde,sv,1,Hank_SecondLecture.eng.mtf,"Skit, jag glömde 'end' på slutet"
gnäll,sv,1,Gunnar_LookForModifier.eng.mtf,"Suck, jag har inte tid med gnäll"
go,sv,1,Glenn_Arrival.eng.mtf,Är du go eller?!
God,en,1,Frank_ClubDotGig1.eng.mtf,God damn morons
god,en,1,Gunnar_LookForModifier.eng.mtf,"No god damn it, no!"
Goda,sv,1,GetToKnowDorian.eng.mtf,Goda vänner är svåra att finna
goddamn,en,1,Hank_AfterStalking.eng.mtf,But it's all a goddamn chore as well
goin,en,1,Felix_OLD_GotHackdev.eng.mtf,Not sure what's goin' on in there
gold,en,1,Frank_DidYouStealTheFiles.eng.mtf,"Yup, stay gold Frank!"
GONE,sv,1,Felix_AfterGhostVisit.eng.mtf,"Jepp, totally GONE"
GONE,en,1,Felix_AfterGhostVisit.eng.mtf,"Yep, totally GONE dude"
Gotcha,en,1,Hank_SecondLecture.eng.mtf,Gotcha
gott,sv,1,Felix_AfterStalking.eng.mtf,Må så gott
Gotten,en,1,GetInvitedToBarYvonne.eng.mtf,Gotten to know any of the locals?
Grab,en,1,Felix_DiscoBall.eng.mtf,Grab more beer if you want by the way!
grabbar,sv,1,Felix_PyjamasParty.eng.mtf,Tja grabbar!
grann,sv,1,Felix_AfterPyjamas.eng.mtf,Mm... lite grann
grasp,en,1,Hank_SecondLecture.eng.mtf,Lemme show you something that might make it easier to grasp
grasping,en,1,Hank_FirstLecture.eng.mtf,The next step is grasping how to inject your own code into the objects
gratitude,en,1,Hank_CanSellSoda.eng.mtf,Nice! You have my gratitude
Grattis,sv,1,Felix_YouAreMemberNow.eng.mtf,Grattis!
Gratz,en,1,Felix_YouAreMemberNow.eng.mtf,Gratz!
green,en,1,Hank_FirstLecture.eng.mtf,"So if you've assigned 1 to all of red, green and blue, the color'll be white"
greenery,en,1,GetToKnowFib.eng.mtf,I look after most greenery in this city
greets,en,1,Hank_CanSellSoda.eng.mtf,"Wellspring greets you good morning, good afternoon and good night! Wellspring"
grejade,sv,1,Hank_AfterStalking.eng.mtf,Jag och en polare grejade massor med dem när vi var yngre
grejat,sv,1,Hank_AfterGhostVisit.eng.mtf,Har du grejat något med det här elskåpet här?
Grejen,sv,1,Felix_TryFindLodge.eng.mtf,Grejen är att hon har gått för dagen
ground,en,1,Frank_CasinoHeist.eng.mtf,And then you put your own modifier on the ground
grow,en,1,GetToKnowFib.eng.mtf,I'm trying to make my plants grow
grudge,en,1,Felix_PyjamasParty.eng.mtf,"Nah, she doesn't hold a grudge for long"
Grundprincipen,sv,1,Hank_FirstLecture.eng.mtf,Grundprincipen är att du kopplar in din modifierare i ett föremål
gruvan,sv,1,Felix_AfterStalking.eng.mtf,Alltihop började när de började bryta malm i gruvan
Grym,sv,1,Frank_ClubDotGig1.eng.mtf,Grym musik!
grymma,sv,1,GetToKnowDorian.eng.mtf,Du grymma värld
Grymt,sv,1,Felix_AfterPyjamas.eng.mtf,Grymt
gryyymt,sv,1,GetInvitedToYouShouldTryToo.eng.mtf,"Ja, det kommer att bli gryyymt"
gräset,sv,1,Felix_TryFindLodge.eng.mtf,Med gräset?
grönt,sv,1,Hank_FirstLecture.eng.mtf,"Så om du har 1.0 på både rött, grönt och blått så blir ljuset vitt"
guarding,en,1,Felix_AfterPyjamas.eng.mtf,Pop by while I'm guarding the Lodge and we'll work it out
gubbe,sv,1,Felix_AfterPyjamas.eng.mtf,En gammal sur gubbe som alla fjäskar för
guest,en,1,GetToKnowHankSnippet.eng.mtf,What about yourself? You're a guest at the hotel?
Guests,en,1,FoundServerBasement.eng.mtf,Guests aren't really allowed down here
guests,en,1,Hank_FirstDay.eng.mtf,You don't rent them out to guests?
guld,sv,1,Felix_AfterPyjamas.eng.mtf,Den är rosa med tak av guld...
guldrör,sv,1,Hank_CanSellSoda.eng.mtf,Det ligger mitt emot rådhuset och har konstiga guldrör vid dörren
guldtak,sv,1,Hank_AfterStalking.eng.mtf,Han bor ute i hamnen i ett litet rosa hus med guldtak
gym,sv,1,Felix_DiscoBall.eng.mtf,Går du på gym?
gymmet,sv,1,Felix_DiscoBall.eng.mtf,Jävligt imponerande på gymmet
gymnasiet,sv,1,Felix_DiscoBall.eng.mtf,"Dator?! Jag är grym, vi hade en programmeringskurs på gymnasiet"
Gäller,sv,1,Fib_AfterStalking.eng.mtf,Gäller det resten av mitt program då alltså?
gänget,sv,1,Felix_YouAreMemberNow.eng.mtf,Så du är en i gänget nu?
Gärna,sv,1,Frank_HackerTrial1.eng.mtf,Gärna
gäsp,sv,1,Harry_TryFindLodge.eng.mtf,*gäsp*
gäst,sv,1,GetToKnowHankSnippet.eng.mtf,Och själv då? Du är gäst på hotellet?
Gäster,sv,1,FoundServerBasement.eng.mtf,Gäster får egentligen inte vara här nere
gäster,sv,1,Hank_FirstDay.eng.mtf,Hyr ni inte ut dem till gäster?
gången,sv,1,Felix_AfterGhostVisit.eng.mtf,Så du var med en kille för första gången?
gånger,sv,1,Harry_TryFindLodge.eng.mtf,Och du kommer hinna bli trött på det flera gånger om!
göras,sv,1,Frank_AfterGhostVisit.eng.mtf,Stressad över allt som måste göras
ha,en,1,Elsa_AfterStalking.eng.mtf,"Me and names, ha!"
Ha,en,1,George_HookOnLongson.eng.mtf,Ha!
Hack,en,1,Hank_FirstLecture.eng.mtf,"Hack the big one here, the one with the wheel"
hack,sv,1,Hank_FirstLecture.eng.mtf,Det är bara att välja 'hack'
Hacka,sv,1,Hank_FirstLecture.eng.mtf,"Hacka den stora datorn här, den med ratten"
hackade,sv,1,Felix_DiscoBall.eng.mtf,Hon hackade den
hackdevs,sv,1,Hank_OldStuffAboutHackingDevice.eng.mtf,"Ja, man måste ha tillstånd för att få använda hackdevs utanför ministeriet"
hacked,en,1,Felix_DiscoBall.eng.mtf,She hacked it
Hacker,sv,1,Hank_TryFindLodge.eng.mtf,Hacker?
Hacker,en,1,Hank_TryFindLodge.eng.mtf,Hacker?
hacking-makapär,sv,1,Felix_OLD_GotHackdev.eng.mtf,Jag har fått tag på en sån här hacking-makapär nu!
hacking-thingamajigs,en,1,Felix_OLD_GotHackdev.eng.mtf,I've gotten a hold of one of those hacking-thingamajigs!
hacky,en,1,Hank_OldStuffAboutHackingDevice.eng.mtf,"So much frickin' crappy, hacky code inside those walls, it's embarrassing"
haffa,sv,1,Hank_AfterStalking.eng.mtf,"Vet inte, jag kanske kan haffa dig lite senare?"
Hah,sv,1,Harry_TryFindLodge.eng.mtf,"Hah, det är ju syrrans unge"
haha,en,1,Felix_CrazyParty.eng.mtf,"Yeah, haha!!!"
hahaha,sv,1,Felix_CrazyParty.eng.mtf,"Ja, hahaha!!!"
Hahaha,sv,1,Glenn_Arrival.eng.mtf,Hahaha...
Hahaha,en,1,Glenn_Arrival.eng.mtf,Hahaha...
hair,en,1,Hank_FirstDay.eng.mtf,"Reddish hair, beard?"
haka,sv,1,Emma_PyjamasParty.eng.mtf,Får man haka på?
Haka,sv,1,Hank_AfterStalking.eng.mtf,Haka på mig så ska vi gå till ett ställe där vi får vara i fred
half,en,1,Fib_AfterStalking.eng.mtf,"Sorry, could we talk in half an hour or so?"
halvtimme,sv,1,Fib_AfterStalking.eng.mtf,"Ursäkta, kan vi ta det om en halvtimme typ?"
Hamstern,sv,1,Emma_Arrival.eng.mtf,Hamstern?
handing,en,1,Emma_CanSellSoda.eng.mtf,"I'm not handing out samples, I'm afraid"
handla,sv,1,Hank_AfterGhostVisit.eng.mtf,Vad skulle de handla om?
handle,en,1,Felix_AfterGhostVisit.eng.mtf,How did she handle it?
handyman,en,1,Hank_FirstLecture.eng.mtf,I'm just the handyman
Hang,en,1,Hank_CanSellSoda.eng.mtf,Hang in there!
Hangs,en,1,Felix_CasinoHeist.eng.mtf,"Hangs out in a house in the shanty town, north of the harbor"
Happens,en,1,Frank_AfterGhostVisit.eng.mtf,Happens?
Happy,en,1,Gunnar_CanSellSoda.eng.mtf,Happy with the can?
harass,en,1,Emma_CanSellSoda.eng.mtf,"Go harass someone else, dear"
Hard,en,1,Emma_CanSellSoda.eng.mtf,Hard to say...
Hardly,en,1,GetToKnowHankSnippet.eng.mtf,Hardly
hardly,en,1,Gunnar_FirstDay.eng.mtf,That's hardly any of your business
harm,en,1,Gunnar_LookForModifier.eng.mtf,By my estimate most programmers do more harm than good
hasn't,en,1,Felix_TryFindLodge.eng.mtf,"She hasn't showed up here yet, not a morning person really"
hassle,en,1,Hank_FirstLecture.eng.mtf,Sounds like a hassle
headed,en,1,Gunnar_FirstDay.eng.mtf,Where are you headed?
heading,en,1,Felix_CrazyParty.eng.mtf,Are you heading to Petra's?
heavy,en,1,Gunnar_LookForModifier.eng.mtf,"Wow, it's heavy!"
heh,sv,1,Elsa_AfterStalking.eng.mtf,"Ok, heh..."
hejsan,sv,1,Felix_TryFindLodge.eng.mtf,"Ja, hejsan"
hel,sv,1,Hank_AfterStalking.eng.mtf,En hel del
Hela,sv,1,GetToKnowDorian.eng.mtf,Hela mitt väsen kräver det
Help,en,1,Felix_AfterGhostVisit.eng.mtf,Help with what?
helping,en,1,Gunnar_LookForModifier.eng.mtf,The helping functions are on the lower screen obviously
Helvete,sv,1,Felix_HelmetDay.eng.mtf,Helvete vad trött du ser ut
hemlighet,sv,1,Elsa_AfterStalking.eng.mtf,Det är väl ingen hemlighet direkt
Hemskt,sv,1,Hank_SecondLecture.eng.mtf,Hemskt klantigt det här!
Her,en,1,Emma_PyjamasParty.eng.mtf,Filippa? Her name's not Pixie?! Filippa？
Here's,en,1,Felix_PyjamasParty.eng.mtf,Here's what you should do dude
Herr,sv,1,Felix_Arrival.eng.mtf,Ja! Herr... jag minns inte vad han hette
herre,sv,1,Hank_AfterStalking.eng.mtf,Vad är det min herre?
herregud,sv,1,Frank_CasinoHeist.eng.mtf,Ja herregud...
Herregud,sv,1,Harry_TryFindLodge.eng.mtf,Herregud vad trött jag är
het,sv,1,Harry_TryFindLodge.eng.mtf,"Oj, det var en het potatis"
Heter,sv,1,Emma_PyjamasParty.eng.mtf,Filippa? Heter hon inte Pixie?!
hey,en,1,GottaGoToWork.eng.mtf,"But hey, I gotta go to work now"
high,en,1,Felix_DiscoBall.eng.mtf,"Computer?! I'm like the bomb, took a programming class in high school"
hissen,sv,1,Elsa_Arrival.eng.mtf,Det är något konstigt med hissen
historia,sv,1,Felix_AfterGhostVisit.eng.mtf,Ja det låter onekligen lite likt min historia
Hit,en,1,Hank_FirstLecture.eng.mtf,Hit it!
Hittade,sv,1,Felix_AfterGhostVisit.eng.mtf,Hittade de något?
hitting,en,1,Hank_FirstLecture.eng.mtf,Start by erasing everything and then hitting 'COMPILE'
Hjälp,sv,1,Felix_AfterGhostVisit.eng.mtf,Hjälp med vad?
hjälper,sv,1,Hank_CanSellSoda.eng.mtf,Hoppas det hjälper
Hjälpfunktionerna,sv,1,Gunnar_LookForModifier.eng.mtf,Hjälpfunktionerna sitter på den undre skärmen naturligtvis
hjärtat,sv,1,Felix_DiscoBall.eng.mtf,Och så måste man ha hjärtat på det rätta stället!
hm,sv,1,GetToKnowDorian.eng.mtf,Hm hrm hm...
Hmmm,sv,1,Hank_AfterGhostVisit.eng.mtf,Hmmm
Hmmm,en,1,Hank_AfterGhostVisit.eng.mtf,Hmmm
Hoh,en,1,Frank_HackerTrial1.eng.mtf,Hoh! So you're a programmer?
holding,en,1,Fib_AfterStalking.eng.mtf,So you're using that thing you're holding there to make the flowers look nice?
honestly,en,1,GetInvitedToYouShouldTryToo.eng.mtf,"Nah, like honestly, I'm way behind at work"
hooked,en,1,Hank_FirstLecture.eng.mtf,"Well, I've hooked it up to a few different things"
Hope,en,1,Harry_TryFindLodge.eng.mtf,Hope everything works out
Hopefully,en,1,Elsa_AfterStalking.eng.mtf,Hopefully those folks have some kind of moral compass
hopefully,en,1,Gunnar_LookForModifier.eng.mtf,"Pixie, hopefully"
horrible,en,1,Gunnar_FirstDay.eng.mtf,"Yes, it's horrible"
horse,en,1,Felix_AfterStalking.eng.mtf,Just get back on the horse
hot,en,1,Felix_DiscoBall.eng.mtf,They're just so frickin' hot!
hotell,sv,1,Hank_AfterGhostVisit.eng.mtf,Du känner inte till några legender om hotell Devotchka?
hour,en,1,Fib_AfterStalking.eng.mtf,"Sorry, could we talk in half an hour or so?"
how'd,en,1,GetToKnowHankSnippet.eng.mtf,"Yup, how'd you figure?"
How're,en,1,Felix_Arrival.eng.mtf,How're you doing?
howdy,en,1,Harry_TryFindLodge.eng.mtf,"Howdy, howdy"
humor,sv,1,Felix_DidYouSteaTheFiles.eng.mtf,Med humor
humor,en,1,Felix_DidYouSteaTheFiles.eng.mtf,G a sense of humor
humör,sv,1,Emma_CanSellSoda.eng.mtf,"Hej igen, är du på bättre humör idag?"
hunched,en,1,Felix_AfterGhostVisit.eng.mtf,"He was always working overtime, hunched over the computer all night long"
Hurså,sv,1,Fib_AfterStalking.eng.mtf,Hurså?
hurså,sv,1,Gunnar_LookForModifier.eng.mtf,Ja... hurså?
huvud,sv,1,Hank_FirstLecture.eng.mtf,"Mitt huvud, jag blir alldeles snurrig av det här"
Hyr,sv,1,Hank_FirstDay.eng.mtf,Hyr ni inte ut dem till gäster?
häftig,sv,1,Felix_DiscoBall.eng.mtf,Vilken häftig fest du har ordnat
häftiga,sv,1,Hank_FirstLecture.eng.mtf,Man måste ju lära sig grunderna innan man kan göra de häftiga sakerna
Hälsa,sv,1,Felix_CasinoHeist.eng.mtf,Hälsa henne om ni ses igen
hälsa,sv,1,Fib_Arrival.eng.mtf,Du borde komma och hälsa på mig i parken sen
hälsade,sv,1,Felix_AfterGhostVisit.eng.mtf,"Men enligt Albert så hälsade hon på honom på nätterna, utanför datorn"
hälsar,sv,1,Hank_CanSellSoda.eng.mtf,"Wellspring hälsar dig god morgon, god middag och god kväll!"
hämta,sv,1,Frank_CasinoHeist.eng.mtf,Nej vänta jag ska hämta den
hämtar,sv,1,Fib_AfterStalking.eng.mtf,Jag går och hämtar den
händelsevis,sv,1,Gunnar_FirstDay.eng.mtf,Ni vet händelsevis inte vem som är er chef?
Händer,sv,1,Frank_AfterGhostVisit.eng.mtf,Händer?
hänger,sv,1,GetToKnowDorian.eng.mtf,Alla hänger ju på Bar Yvonne
